FIRE_CODE,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,COUNTY,COUNTY_CODE,FIPS_NAME,STATE_NAME,COUNTY_NAME,STATE_CODE
,,1997,1997-05-10,130,,Debris Burning,,,,0.1,A,43.972057,-89.855306,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-26,116,,Equipment Use,,,,0.9,B,43.986878999999995,-89.935519,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-26,116,,Equipment Use,,,,0.1,A,43.986878999999995,-89.935519,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-07-01,182,,Equipment Use,,,,0.1,A,43.99049,-89.890203,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-15,105,,Debris Burning,,,,3.5,B,43.994039,-89.915149,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-04,94,,Debris Burning,,,,19.0,C,43.998047,-89.774785,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-03,123,,Debris Burning,,,,0.1,A,44.00152,-89.954263,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-04,124,,Miscellaneous,,,,0.5,B,44.005032,-89.945269,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-17,107,,Debris Burning,,,,0.5,B,44.008562,-89.930172,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-29,119,,Equipment Use,,,,0.1,A,44.026767,-89.945542,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-11-26,330,,Equipment Use,,,,4.5,B,44.027105,-89.735357,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-02,92,,Debris Burning,,,,0.25,A,44.033896999999996,-89.885272,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-06-10,161,,Structure,,,,0.5,B,44.034165,-89.963113,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-11,131,,Equipment Use,,,,0.1,A,44.037534,-89.92525400000002,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-23,143,,Miscellaneous,,,,0.1,A,44.051996,-89.810477,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-23,143,,Equipment Use,,,,0.3,B,44.055606,-89.810496,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-03-27,86,,Debris Burning,,,,0.1,A,44.059133,-89.820577,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-04,124,,Debris Burning,,,,0.6,B,44.059378,-89.795413,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-06-09,160,,Debris Burning,,,,0.2,A,44.080933,-89.85561,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-16,136,,Fireworks,,,,11.7,C,44.084571999999994,-89.860638,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-18,108,,Structure,,,,0.8,B,44.099214,-89.911436,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-22,142,,Smoking,,,,0.5,B,44.099314,-89.77559699999998,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-14,104,,Campfire,,,,0.1,A,44.102767,-89.855874,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-31,151,,Debris Burning,,,,0.2,A,44.106598,-89.77050600000004,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-06-09,160,,Debris Burning,,,,0.2,A,44.110099,-89.81042,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-26,116,,Debris Burning,,,,0.2,A,44.113679,-89.81538,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-07-31,212,,Smoking,,,,0.1,A,44.124827,-89.66583299999998,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-13,103,,Debris Burning,,,,0.6,B,44.142806,-89.715439,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-17,107,,Debris Burning,,,,0.1,A,44.153826,-89.715398,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-25,145,,Fireworks,,,,0.25,A,44.186144,-89.82100200000002,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-26,116,,Debris Burning,,,,0.55,B,44.186223,-89.87084399999998,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-11,131,,Smoking,,,,0.25,A,44.204234,-89.860545,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-26,146,,Campfire,,,,0.88,B,44.204749,-89.660393,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-07-11,192,,Miscellaneous,,,,0.1,A,44.218877,-89.805937,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-06,126,,Debris Burning,,,,3.0,B,44.219178,-89.73020600000002,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-05-23,143,,Debris Burning,,,,0.6,B,44.219206,-89.735279,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-21,111,,Debris Burning,,,,1.85,B,44.237163,-89.628064,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-02,92,,Debris Burning,,,,0.4,B,44.237755,-89.707936,14.0,MISSING/NOT SPECIFIED,1,1,Adams,Wisconsin,Adams,55
,,1997,1997-04-02,92,,Debris Burning,,,,0.15,A,44.690307000000004,-89.712115,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-14,104,,Equipment Use,,,,0.3,B,44.693911,-89.71725500000002,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-15,105,,Debris Burning,,,,0.2,A,44.69753400000001,-89.697014,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-27,147,,Debris Burning,,,,4.5,B,44.709083,-89.59353,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-02,92,,Debris Burning,,,,0.4,B,44.712402000000004,-89.615955,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-13,103,,Debris Burning,,,,3.0,B,44.712416999999995,-89.626283,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-09,99,,Debris Burning,,,,5.0,B,44.721401,-89.468536,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-10,100,,Debris Burning,,,,19.0,C,44.726169,-89.444742,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-04,94,,Debris Burning,,,,0.15,A,44.733554999999996,-89.75957199999998,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-04,124,,Debris Burning,,,,0.05,A,44.737534000000004,-89.626283,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-27,147,,Arson,,,,0.4,B,44.747938,-89.795169,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-26,146,,Miscellaneous,,,,0.02,A,44.749024,-89.369219,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-22,142,,Smoking,,,,0.02,A,44.770035,-89.682547,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-15,105,,Debris Burning,,,,1.5,B,44.771079,-89.242098,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-17,107,,Debris Burning,,,,0.1,A,44.77733,-89.934423,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-20,110,,Debris Burning,,,,0.5,B,44.787788,-89.806495,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-10,100,,Debris Burning,,,,0.05,A,44.793969,-89.38433,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-06-04,155,,Equipment Use,,,,0.1,A,44.795139,-89.770883,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-15,105,,Arson,,,,0.1,A,44.820402,-89.662338,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-27,147,,Miscellaneous,,,,0.04,A,44.84558300000001,-89.69304100000002,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-27,117,,Arson,,,,0.25,A,44.84564,-89.68284399999996,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-28,118,,Miscellaneous,,,,0.25,A,44.849313,-89.636909,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-05,125,,Debris Burning,,,,0.05,A,44.852847,-89.687998,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-27,117,,Arson,,,,3.6,B,44.856521,-89.682913,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-15,105,,Arson,,,,5.6,B,44.86297800000001,-89.400154,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-06-03,154,,Equipment Use,,,,0.1,A,44.899629,-89.790937,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-15,105,,Arson,,,,0.4,B,44.902388,-89.39017,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-14,104,,Miscellaneous,,,,0.9,B,44.90718,-89.662198,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-25,115,,Miscellaneous,,,,0.1,A,44.914066,-89.461074,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-27,147,,Equipment Use,,,,0.2,A,44.923969,-89.38984,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-06-10,161,,Equipment Use,,,,0.1,A,44.924547,-89.415339,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-25,115,,Debris Burning,,,,0.05,A,44.936196,-89.765454,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-13,103,,Campfire,,,,0.1,A,44.943325,-89.47836099999998,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-26,116,,Debris Burning,,,,2.5,B,44.988206,-89.338627,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-06-02,153,,Equipment Use,,,,0.02,A,44.99195200000001,-89.281994,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-06-02,153,,Equipment Use,,,,0.06,A,44.99195200000001,-89.281994,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-13,103,,Miscellaneous,,,,8.0,B,45.016995,-89.236284,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-26,116,,Debris Burning,,,,1.8,B,45.03157,-89.328429,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-09,99,,Debris Burning,,,,0.03,A,45.038768,-89.308188,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-14,104,,Debris Burning,,,,0.01,A,45.049329,-89.23159,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-20,140,,Debris Burning,,,,0.3,B,45.074553,-90.042732,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-25,115,,Miscellaneous,,,,0.01,A,45.081163000000004,-89.618359,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-17,137,,Debris Burning,,,,0.25,A,45.081957,-89.287518,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-10,130,,Debris Burning,,,,0.02,A,45.096215,-89.963269,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-05-10,130,,Debris Burning,,,,0.1,A,45.114369,-90.10212,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-29,119,,Debris Burning,,,,6.0,B,45.118063,-89.836495,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-04-15,105,,Arson,,,,0.5,B,45.118387,-90.14809699999999,14.0,MISSING/NOT SPECIFIED,73,73,Marathon,Wisconsin,Marathon,55
,,1997,1997-06-10,161,,Miscellaneous,,,,0.1,A,46.162815,-91.941746,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-03,123,,Smoking,,,,3.5,B,46.188547,-92.084158,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-05,125,,Smoking,,,,0.01,A,46.231396000000004,-91.7555,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-11,101,,Debris Burning,,,,0.6,B,46.238824,-91.632317,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-12,102,,Debris Burning,,,,0.3,B,46.23902800000001,-91.792126,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-08-09,221,,Miscellaneous,,,,0.1,A,46.239217,-91.874809,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-29,119,,Debris Burning,,,,0.2,A,46.242678999999995,-91.823164,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-09-24,267,,Railroad,,,,0.1,A,46.260706,-91.781576,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-08-10,222,,Miscellaneous,,,,0.01,A,46.260725,-91.569351,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Miscellaneous,,,,0.6,B,46.268237,-91.865487,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-31,151,,Equipment Use,,,,0.01,A,46.28268900000001,-91.808203,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-14,104,,Arson,,,,0.3,B,46.290005,-91.82960200000001,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-14,104,,Debris Burning,,,,9.0,B,46.340012,-91.848202,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-01,121,,Debris Burning,,,,0.4,B,46.401467,-92.167315,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-09-24,267,,Railroad,,,,0.1,A,46.408534,-91.82783,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-03,123,,Arson,,,,3.25,B,46.433304,-91.884775,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-06-07,158,,Lightning,,,,0.9,B,46.454704,-91.858777,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-04,124,,Fireworks,,,,0.02,A,46.458265000000004,-91.735326,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-09-13,256,,Miscellaneous,,,,0.01,A,46.48315,-91.741365,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-21,141,,Debris Burning,,,,0.4,B,46.486914,-91.688841,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-19,109,,Debris Burning,,,,0.25,A,46.494384000000004,-91.874224,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-22,142,,Debris Burning,,,,1.2,B,46.498266,-91.89023900000001,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-25,115,,Railroad,,,,0.05,A,46.505371999999994,-92.24215600000001,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-10,130,,Equipment Use,,,,2.2,B,46.505678,-92.169224,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Campfire,,,,0.1,A,46.519713,-91.959552,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-10-05,278,,Equipment Use,,,,24.6,C,46.529765999999995,-91.56665,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-10,130,,Debris Burning,,,,0.7,B,46.530706,-91.917532,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-09,129,,Equipment Use,,,,0.1,A,46.534014,-91.802092,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-04,124,,Smoking,,,,0.05,A,46.574008,-92.033671,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-25,145,,Railroad,,,,0.4,B,46.574174,-91.912018,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,0.2,A,46.574174,-91.912018,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-28,118,,Arson,,,,0.05,A,46.581669,-92.13758,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,0.9,B,46.595071000000004,-91.90674,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-24,114,,Railroad,,,,6.5,B,46.597193,-92.28934699999999,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,1.8,B,46.598694,-91.906761,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,1.3,B,46.602329,-91.912053,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,0.7,B,46.60237,-91.922554,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,0.6,B,46.60239,-91.928069,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,0.2,A,46.602445,-91.93896,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,0.35,B,46.602499,-91.949629,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-26,146,,Railroad,,,,0.3,B,46.602499,-91.949629,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-24,114,,Railroad,,,,0.4,B,46.611657,-92.28922800000001,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-04,124,,Campfire,,,,2.1,B,46.624424,-92.221593,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-26,116,,Equipment Use,,,,0.8,B,46.641662,-91.570709,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-06-14,165,,Arson,,,,0.2,A,46.642232,-91.996925,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-29,119,,Powerline,,,,0.01,A,46.646209000000006,-91.811923,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-01,121,,Debris Burning,,,,0.2,A,46.660288,-92.02324399999999,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-05-03,123,,Miscellaneous,,,,44.0,C,46.660569,-92.11610999999999,14.0,MISSING/NOT SPECIFIED,16,31,Douglas,Wisconsin,Douglas,55
,,1997,1997-04-12,102,,Debris Burning,,,,17.8,C,45.645994,-92.850566,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-14,104,,Debris Burning,,,,0.2,A,45.652387,-92.74667099999999,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-26,146,,Miscellaneous,,,,0.1,A,45.674855,-92.871124,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-12,132,,Debris Burning,,,,4.0,B,45.738437,-92.20874,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-06,126,,Arson,,,,0.25,A,45.741776,-92.080433,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-10-18,291,,Miscellaneous,,,,0.3,B,45.742388,-92.72091999999999,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-12,102,,Debris Burning,,,,1.0,B,45.757127000000004,-92.32240999999999,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-22,112,,Debris Burning,,,,2.5,B,45.760897,-92.343074,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-24,114,,Equipment Use,,,,1.6,B,45.763349,-92.044703,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-31,151,,Debris Burning,,,,0.1,A,45.771309,-92.715705,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-26,146,,Miscellaneous,,,,0.2,A,45.771934,-92.358007,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-25,115,,Debris Burning,,,,2.0,B,45.775618,-92.368247,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-18,108,,Debris Burning,,,,0.2,A,45.785804999999996,-92.720726,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-03,93,,Debris Burning,,,,0.05,A,45.786189,-92.404178,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-09,99,,Miscellaneous,,,,0.4,B,45.786475,-92.347426,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-08-11,223,,Miscellaneous,,,,0.1,A,45.7894,-92.710532,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-17,107,,Debris Burning,,,,0.1,A,45.797103,-92.43429,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-14,104,,Miscellaneous,,,,0.2,A,45.806517,-92.597217,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-09-05,248,,Equipment Use,,,,0.01,A,45.806647999999996,-92.0448,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-15,105,,Debris Burning,,,,1.0,B,45.80707,-92.226377,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-19,109,,Debris Burning,,,,0.1,A,45.80707,-92.226377,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-09-10,253,,Miscellaneous,,,,0.01,A,45.807419,-92.70006500000001,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-25,115,,Debris Burning,,,,0.05,A,45.808044,-92.35517,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-04,124,,Campfire,,,,0.2,A,45.812849,-92.269974,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-22,112,,Debris Burning,,,,0.2,A,45.81787,-92.20316700000001,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-29,119,,Miscellaneous,,,,0.2,A,45.818396,-92.331747,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-04-13,103,,Miscellaneous,,,,0.1,A,45.821948,-92.316204,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-31,151,,Debris Burning,,,,0.01,A,45.821948,-92.316204,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
,,1997,1997-05-04,124,,Miscellaneous,,,,0.4,B,45.83274,-92.331395,14.0,MISSING/NOT SPECIFIED,13,13,Burnett,Wisconsin,Burnett,55
